,movieId,title,genres
16696,83976,"Trip, The (2010)",Comedy|Drama
16724,84152,Limitless (2011),Sci-Fi|Thriller
16773,84374,No Strings Attached (2011),Comedy|Romance
16775,84392,"Lincoln Lawyer, The (2011)",Crime|Drama|Thriller
16776,84395,"Rite, The (2011)",Drama|Horror|Thriller
16822,84601,Unknown (2011),Drama|Mystery|Thriller
16827,84637,Gnomeo & Juliet (2011),Adventure|Animation|Children|Comedy|Fantasy|Romance
16858,84772,Paul (2011),Adventure|Comedy|Sci-Fi
16893,84944,Rango (2011),Action|Adventure|Animation|Children|Comedy|Western
16897,84954,"Adjustment Bureau, The (2011)",Romance|Sci-Fi|Thriller
16916,85020,"Mechanic, The (2011)",Action|Drama|Thriller
16919,85056,I Am Number Four (2011),Action|Sci-Fi|Thriller|IMAX
16925,85131,Battle: Los Angeles (2011),Action|Sci-Fi|War
16969,85342,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010),Action|Crime|Drama
16976,85367,Just Go with It (2011),Comedy|Romance
16985,85397,Red Riding Hood (2011),Fantasy|Horror|Mystery|Thriller
16987,85401,Super (2010),Action|Comedy|Drama
16991,85414,Source Code (2011),Action|Drama|Mystery|Sci-Fi|Thriller
17001,85510,Sucker Punch (2011),Action|Fantasy|Thriller|IMAX
17033,85736,BURN-E (2008),Adventure|Animation|Children|Sci-Fi
17044,85780,Family Guy Presents: It's a Trap (2010),Animation|Comedy|Sci-Fi
17047,85788,Insidious (2010),Fantasy|Horror|Thriller
17055,85881,Win Win (2011),Comedy|Drama
17109,86190,Hanna (2011),Action|Adventure|Mystery|Thriller
17128,86298,Rio (2011),Adventure|Animation|Children|Comedy
17136,86320,Melancholia (2011),Drama|Sci-Fi
17138,86332,Thor (2011),Action|Adventure|Drama|Fantasy|IMAX
17142,86345,Louis C.K.: Hilarious (2010),Comedy
17143,86347,Louis C.K.: Chewed Up (2008),Comedy
17147,86377,Louis C.K.: Shameless (2007),Comedy
17183,86504,Voices from the List (2004),Documentary
17195,86548,Water for Elephants (2011),Drama|Romance
17216,86644,"Fast Five (Fast and the Furious 5, The) (2011)",Action|Crime|Drama|Thriller|IMAX
17271,86833,Bridesmaids (2011),Comedy
17272,86835,Priest (2011),Action|Horror|Sci-Fi|Thriller
17288,86880,Pirates of the Caribbean: On Stranger Tides (2011),Action|Adventure|Fantasy|IMAX
17289,86882,Midnight in Paris (2011),Comedy|Fantasy|Romance
17294,86898,"Tree of Life, The (2011)",Drama
17300,86911,"Hangover Part II, The (2011)",Comedy
17373,87194,The Way (2010),Adventure|Comedy|Drama
17381,87222,Kung Fu Panda 2 (2011),Action|Adventure|Animation|Children|Comedy|IMAX
17385,87232,X-Men: First Class (2011),Action|Adventure|Sci-Fi|Thriller|War
17386,87234,Submarine (2010),Comedy|Drama|Romance
17402,87298,Everything Must Go (2010),Comedy|Drama
17405,87304,Beginners (2010),Drama
17406,87306,Super 8 (2011),Mystery|Sci-Fi|Thriller|IMAX
17441,87430,Green Lantern (2011),Action|Adventure|Sci-Fi
17452,87483,Mr. Popper's Penguins (2011),Comedy
17453,87485,Bad Teacher (2011),Comedy
17463,87520,Transformers: Dark of the Moon (2011),Action|Adventure|Sci-Fi|War|IMAX
17466,87529,Your Highness (2011),Action|Adventure|Comedy|Fantasy
17528,87869,Horrible Bosses (2011),Comedy|Crime
17531,87876,Cars 2 (2011),Adventure|Animation|Children|Comedy|IMAX
17608,88125,Harry Potter and the Deathly Hallows: Part 2 (2011),Action|Adventure|Drama|Fantasy|Mystery|IMAX
17610,88129,Drive (2011),Crime|Drama|Film-Noir|Thriller
17615,88140,Captain America: The First Avenger (2011),Action|Adventure|Sci-Fi|Thriller|War
17618,88163,"Crazy, Stupid, Love. (2011)",Comedy|Drama|Romance
17666,88345,Mike's New Car (2002),Animation|Comedy
17670,88356,"Smurfs, The (2011)",Animation|Children|Comedy
17680,88405,Friends with Benefits (2011),Comedy|Romance
17740,88672,Our Idiot Brother (2011),Comedy
17760,88744,Rise of the Planet of the Apes (2011),Action|Drama|Sci-Fi|Thriller
17771,88785,"Change-Up, The (2011)",Comedy
17775,88810,"Help, The (2011)",Drama
17827,89039,Another Earth (2011),Drama|Romance|Sci-Fi
17841,89087,Colombiana (2011),Action|Adventure|Drama|Thriller
17851,89118,"Skin I Live In, The (La piel que habito) (2011)",Drama
17926,89470,Contagion (2011),Sci-Fi|Thriller|IMAX
17935,89492,Moneyball (2011),Drama
17997,89745,"Avengers, The (2012)",Action|Adventure|Sci-Fi|IMAX
17999,89753,Tinker Tailor Soldier Spy (2011),Drama|Film-Noir|Thriller
18000,89759,"Separation, A (Jodaeiye Nader az Simin) (2011)",Drama
18001,89761,"Dangerous Method, A (2011)",Drama|Thriller
18007,89774,Warrior (2011),Drama
18014,89804,"Ides of March, The (2011)",Drama
18027,89864,50/50 (2011),Comedy|Drama
18036,89904,The Artist (2011),Comedy|Drama|Romance
18114,90249,Real Steel (2011),Action|Drama|Sci-Fi|IMAX
18144,90345,"Thing, The (2011)",Horror|Mystery|Sci-Fi|Thriller
18152,90374,Martha Marcy May Marlene (2011),Drama|Thriller
18153,90376,We Need to Talk About Kevin (2011),Drama|Thriller
18159,90403,"Three Musketeers, The (2011)",Action|Adventure
18160,90405,In Time (2011),Crime|Sci-Fi|Thriller
18167,90430,Carnage (2011),Comedy|Drama
18170,90439,Margin Call (2011),Drama|Thriller
18177,90469,Paranormal Activity 3 (2011),Horror
18187,90522,Johnny English Reborn (2011),Adventure|Comedy|Thriller
18191,90531,Shame (2011),Drama
18216,90600,Headhunters (Hodejegerne) (2011),Action|Crime|Thriller
18217,90603,Batman: Year One (2011),Action|Animation|Crime
18228,90647,Puss in Boots (2011),Adventure|Animation|Comedy|Fantasy|IMAX
18247,90719,J. Edgar (2011),Drama
18252,90746,"Adventures of Tintin, The (2011)",Action|Animation|Mystery|IMAX
18276,90866,Hugo (2011),Children|Drama|Mystery
18285,90890,Jack and Jill (2011),Comedy
18332,91077,"Descendants, The (2011)",Comedy|Drama
18336,91104,"Twilight Saga: Breaking Dawn - Part 1, The (2011)",Adventure|Drama|Fantasy|Romance
18342,91128,"Rum Diary, The (2011)",Comedy|Drama|Thriller
18343,91134,My Week with Marilyn (2011),Drama
18428,91485,"Expendables 2, The (2012)",Action|Adventure
18433,91500,The Hunger Games (2012),Action|Adventure|Drama|Sci-Fi|Thriller
18441,91529,"Dark Knight Rises, The (2012)",Action|Adventure|Crime|IMAX
18444,91535,"Bourne Legacy, The (2012)",Action|Adventure|Drama|Thriller|IMAX
18447,91542,Sherlock Holmes: A Game of Shadows (2011),Action|Adventure|Comedy|Crime|Mystery|Thriller
18474,91622,Young Adult (2011),Comedy|Drama
18478,91630,Mission: Impossible - Ghost Protocol (2011),Action|Adventure|Thriller|IMAX
18481,91653,We Bought a Zoo (2011),Comedy|Drama
18483,91658,"Girl with the Dragon Tattoo, The (2011)",Drama|Thriller
18532,91842,Contraband (2012),Action|Crime|Drama|Thriller
18549,91890,"Iron Lady, The (2011)",Drama
18573,91974,Underworld: Awakening (2012),Action|Fantasy|Horror|IMAX
18574,91976,"Grey, The (2012)",Action|Drama
18658,92259,Intouchables (2011),Comedy|Drama
18692,92420,Chronicle (2012),Action|Sci-Fi|Thriller
18717,92507,Safe House (2012),Action|Crime|Mystery|Thriller
18718,92509,"Vow, The (2012)",Drama|Romance
18726,92535,Louis C.K.: Live at the Beacon Theater (2011),Comedy
18806,92938,Ghost Rider: Spirit of Vengeance (2012),Action|Fantasy|Thriller
18865,93270,Project X (2012),Comedy
18866,93272,Dr. Seuss' The Lorax (2012),Animation|Fantasy|Musical|IMAX
18876,93326,This Means War (2012),Action|Comedy|Romance
18883,93363,John Carter (2012),Action|Adventure|Sci-Fi|IMAX
18923,93510,21 Jump Street (2012),Action|Comedy|Crime
18936,93563,Lockout (2012),Action|Sci-Fi|Thriller
18968,93721,Jiro Dreams of Sushi (2011),Documentary
18982,93766,Wrath of the Titans (2012),Action|Adventure|Fantasy|IMAX
18987,93790,Detachment (2011),Drama
18992,93805,Iron Sky (2012),Action|Comedy|Sci-Fi
18996,93831,American Reunion (American Pie 4) (2012),Comedy
18998,93838,The Raid: Redemption (2011),Action|Crime
18999,93840,"Cabin in the Woods, The (2012)",Comedy|Horror|Sci-Fi|Thriller
19039,94018,Battleship (2012),Action|Sci-Fi|Thriller|IMAX
19047,94070,"Best Exotic Marigold Hotel, The (2011)",Comedy|Drama
19134,94478,Dark Shadows (2012),Comedy|Horror|IMAX
19163,94677,"Dictator, The (2012)",Comedy
19183,94777,Men in Black III (M.III.B.) (M.I.B.³) (2012),Action|Comedy|Sci-Fi|IMAX
19184,94780,Snow White and the Huntsman (2012),Action|Adventure|Drama
19206,94864,Prometheus (2012),Action|Horror|Sci-Fi|IMAX
19210,94896,Bernie (2011),Comedy|Crime|Drama
19228,94959,Moonrise Kingdom (2012),Comedy|Drama|Romance
19264,95088,Safety Not Guaranteed (2012),Comedy|Drama
19265,95105,Madagascar 3: Europe's Most Wanted (2012),Adventure|Animation|Children|Comedy|IMAX
19285,95167,Brave (2012),Action|Adventure|Animation|Children
19297,95207,Abraham Lincoln: Vampire Hunter (2012),Action|Fantasy|Horror|Thriller
19316,95309,Seeking a Friend for the End of the World (2012),Comedy|Drama|Romance
19325,95441,Ted (2012),Comedy|Fantasy
19345,95510,"Amazing Spider-Man, The (2012)",Action|Adventure|Sci-Fi|IMAX
19355,95543,Ice Age 4: Continental Drift (2012),Adventure|Animation|Comedy
19356,95558,Beasts of the Southern Wild (2012),Drama|Fantasy
19397,95720,"Watch, The (2012)",Comedy|Sci-Fi
19434,95858,For the Birds (2000),Animation|Children|Comedy
19436,95875,Total Recall (2012),Action|Sci-Fi|Thriller
19466,96020,Sidewalls (Medianeras) (2011),Drama
19484,96079,Skyfall (2012),Action|Adventure|Thriller|IMAX
19491,96110,"Campaign, The (2012)",Comedy
19533,96281,ParaNorman (2012),Adventure|Animation|Comedy
19580,96488,Searching for Sugar Man (2012),Documentary
19611,96588,Pitch Perfect (2012),Comedy|Musical
19619,96606,Samsara (2011),Documentary
19621,96610,Looper (2012),Action|Crime|Sci-Fi
19635,96655,Robot & Frank (2012),Comedy|Drama|Sci-Fi
19646,96691,Resident Evil: Retribution (2012),Action|Horror|Sci-Fi|IMAX
19658,96728,"Master, The (2012)",Drama
19662,96737,Dredd (2012),Action|Sci-Fi
19686,96811,End of Watch (2012),Crime|Drama|Thriller
19691,96821,"Perks of Being a Wallflower, The (2012)",Drama|Romance
19693,96829,"Hunt, The (Jagten) (2012)",Drama
19694,96832,Holy Motors (2012),Drama|Fantasy|Musical|Mystery|Sci-Fi
19705,96861,Taken 2 (2012),Action|Crime|Drama|Thriller
19795,97188,Sinister (2012),Horror|Thriller
19803,97225,Hotel Transylvania (2012),Animation|Children|Comedy
19824,97304,Argo (2012),Drama|Thriller
19825,97306,Seven Psychopaths (2012),Comedy|Crime
19906,97752,Cloud Atlas (2012),Drama|Sci-Fi|IMAX
19964,97913,Wreck-It Ralph (2012),Animation|Comedy
19968,97921,Silver Linings Playbook (2012),Comedy|Drama
19969,97923,Flight (2012),Drama
19972,97938,Life of Pi (2012),Adventure|Drama|IMAX
20009,98056,Amour (2012),Drama|Romance
20030,98124,"Batman: The Dark Knight Returns, Part 1 (2012)",Action|Animation|Sci-Fi
20037,98154,Lincoln (2012),Drama|War
20052,98203,"Twilight Saga: Breaking Dawn - Part 2, The (2012)",Adventure|Drama|Fantasy|Romance|IMAX
20064,98243,Rise of the Guardians (2012),Adventure|Animation|Children|Fantasy|IMAX
20142,98491,Paperman (2012),Animation|Comedy|Romance
20212,98809,"Hobbit: An Unexpected Journey, The (2012)",Adventure|Fantasy|IMAX
20249,98961,Zero Dark Thirty (2012),Action|Drama|Thriller
20263,99007,Warm Bodies (2013),Comedy|Horror|Romance
20292,99112,Jack Reacher (2012),Action|Crime|Thriller
20293,99114,Django Unchained (2012),Action|Drama|Western
20304,99149,"Misérables, Les (2012)",Drama|Musical|Romance|IMAX
20663,100383,Side Effects (2013),Crime|Drama|Mystery|Thriller
20666,100390,Identity Thief (2013),Comedy|Crime
20712,100527,Safe Haven (2013),Drama|Mystery|Romance
20748,100714,Before Midnight (2013),Drama|Romance
20788,101025,Jack the Giant Slayer (2013),Adventure|Fantasy|IMAX
20797,101076,G.I. Joe: Retaliation (2013),Action|Adventure|Sci-Fi|Thriller|IMAX
20800,101088,Stoker (2013),Drama|Mystery|Thriller
20805,101112,Oz the Great and Powerful (2013),Action|Adventure|Fantasy|IMAX
20811,101142,"Croods, The (2013)",Adventure|Animation|Comedy
20861,101285,Spring Breakers (2013),Comedy|Crime|Drama
20883,101362,Olympus Has Fallen (2013),Action|Thriller
20930,101525,"Place Beyond the Pines, The (2012)",Crime|Drama
21019,101864,Oblivion (2013),Action|Adventure|Sci-Fi|IMAX
21069,102033,Pain & Gain (2013),Action|Comedy|Crime
21100,102123,This Is the End (2013),Action|Comedy
21101,102125,Iron Man 3 (2013),Action|Sci-Fi|Thriller|IMAX
21123,102194,Mud (2012),Adventure|Crime|Drama
21184,102407,"Great Gatsby, The (2013)",Drama
21197,102445,Star Trek Into Darkness (2013),Action|Adventure|Sci-Fi|IMAX
21208,102481,"Internship, The (2013)",Comedy
21244,102686,"Hangover Part III, The (2013)",Comedy
21246,102716,"Fast & Furious 6 (Fast and the Furious 6, The) (2013)",Action|Crime|Thriller|IMAX
21302,102903,Now You See Me (2013),Crime|Mystery|Thriller
21332,102993,"Way, Way Back, The (2013)",Comedy|Drama
21346,103042,Man of Steel (2013),Action|Adventure|Fantasy|Sci-Fi|IMAX
21380,103141,Monsters University (2013),Adventure|Animation|Comedy
21402,103228,Pacific Rim (2013),Action|Adventure|Sci-Fi|IMAX
21409,103249,World War Z (2013),Action|Drama|Horror|IMAX
21410,103253,Elysium (2013),Action|Drama|Sci-Fi|IMAX
21441,103335,Despicable Me 2 (2013),Animation|Children|Comedy|IMAX
21443,103341,"World's End, The (2013)",Action|Comedy|Sci-Fi
21451,103372,"Heat, The (2013)",Action|Comedy|Crime
21455,103384,"Lone Ranger, The (2013)",Action|Adventure|Western|IMAX
21500,103539,The Spectacular Now (2013),Comedy|Drama|Romance
21519,103596,Sharknado (2013),Sci-Fi
21544,103655,R.I.P.D. (2013),Action|Comedy|Fantasy
21546,103659,Justice League: The Flashpoint Paradox (2013),Action|Adventure|Animation|Fantasy|Sci-Fi
21558,103688,"Conjuring, The (2013)",Horror|Thriller
21576,103755,Turbo (2013),Adventure|Animation|Children|Comedy|Fantasy
21579,103772,"Wolverine, The (2013)",Action|Adventure|Fantasy|Sci-Fi
21589,103801,Drinking Buddies (2013),Comedy|Drama|Romance
21592,103810,Red 2 (2013),Action|Comedy|Crime|Thriller
21634,103980,Blue Jasmine (2013),Drama
21696,104211,We're the Millers (2013),Comedy|Crime
21699,104218,Grown Ups 2 (2013),Comedy
21706,104241,Kick-Ass 2 (2013),Action|Comedy|Crime
21707,104243,Riddick (2013),Action|Sci-Fi|Thriller|IMAX
21750,104374,About Time (2013),Drama|Fantasy|Romance
21886,104841,Gravity (2013),Action|Sci-Fi|IMAX
21898,104879,Prisoners (2013),Drama|Mystery|Thriller
21905,104913,Rush (2013),Action|Drama
21997,105213,Don Jon (2013),Comedy|Drama|Romance
22044,105355,Blue Is the Warmest Color (La vie d'Adèle) (2013),Drama|Romance
22079,105468,Cloudy with a Chance of Meatballs 2 (2013),Animation|Children|Comedy|Fantasy
22091,105504,Captain Phillips (2013),Adventure|Drama|Thriller|IMAX
22117,105593,Filth (2013),Comedy|Crime|Drama
22181,105844,12 Years a Slave (2013),Drama
22226,106002,Ender's Game (2013),Action|Adventure|Sci-Fi|IMAX
22247,106062,Jackass Presents: Bad Grandpa (2013),Comedy
22251,106072,Thor: The Dark World (2013),Action|Adventure|Fantasy|IMAX
22261,106100,Dallas Buyers Club (2013),Drama
22329,106330,Last Vegas (2013),Comedy|Drama|Romance
22367,106441,"Book Thief, The (2013)",Children|Drama|War
22383,106487,The Hunger Games: Catching Fire (2013),Action|Adventure|Sci-Fi|IMAX
22384,106489,"Hobbit: The Desolation of Smaug, The (2013)",Adventure|Fantasy|IMAX
22427,106642,"Day of the Doctor, The (2013)",Adventure|Drama|Sci-Fi
22440,106696,Frozen (2013),Adventure|Animation|Comedy|Fantasy|Musical|Romance
22460,106766,Inside Llewyn Davis (2013),Drama
22463,106782,"Wolf of Wall Street, The (2013)",Comedy|Crime|Drama
22500,106916,American Hustle (2013),Crime|Drama
22501,106918,"Secret Life of Walter Mitty, The (2013)",Adventure|Comedy|Drama
22502,106920,Her (2013),Drama|Romance|Sci-Fi
22542,107069,Lone Survivor (2013),Action|Drama|Thriller|War
22560,107141,Saving Mr. Banks (2013),Comedy|Drama
22625,107348,Anchorman 2: The Legend Continues (2013),Comedy
22641,107406,Snowpiercer (2013),Action|Drama|Sci-Fi
22763,107771,Only Lovers Left Alive (2013),Drama|Horror|Romance
22880,108188,Jack Ryan: Shadow Recruit (2014),Action|Drama|Thriller|IMAX
22881,108190,Divergent (2014),Adventure|Romance|Sci-Fi|IMAX
23027,108727,Nymphomaniac: Volume I (2013),Drama
23028,108729,Enemy (2013),Mystery|Thriller
23090,108928,"Monuments Men, The (2014)",Action|Drama|War
23092,108932,The Lego Movie (2014),Action|Adventure|Animation|Children|Comedy|Fantasy
23098,108945,RoboCop (2014),Action|Crime|Sci-Fi|IMAX
23223,109374,"Grand Budapest Hotel, The (2014)",Comedy|Drama
23260,109483,That Awkward Moment (2014),Comedy|Romance
23262,109487,Interstellar (2014),Sci-Fi|IMAX
23286,109578,Non-Stop (2014),Action|Mystery|Thriller
23315,109673,300: Rise of an Empire (2014),Action|Drama|War|IMAX
23373,109848,Under the Skin (2013),Horror|Sci-Fi|Thriller
23452,110102,Captain America: The Winter Soldier (2014),Action|Adventure|Sci-Fi|IMAX
23461,110127,Noah (2014),Adventure|Drama|IMAX
23586,110501,The Raid 2: Berandal (2014),Action|Crime|Thriller
23604,110553,The Amazing Spider-Man 2 (2014),Action|Sci-Fi|IMAX
23654,110730,Transcendence (2014),Drama|Sci-Fi|IMAX
23704,110882,Locke (2013),Drama
23741,111113,Neighbors (2014),Comedy
23794,111360,Lucy (2014),Action|Sci-Fi
23795,111362,X-Men: Days of Future Past (2014),Action|Adventure|Sci-Fi
23796,111364,Godzilla (2014),Action|Adventure|Sci-Fi|IMAX
23815,111443,Chef (2014),Comedy
23867,111622,Begin Again (2013),Comedy|Romance
23882,111659,Maleficent (2014),Action|Adventure|Children|IMAX
23910,111743,A Million Ways to Die in the West (2014),Comedy|Western
23916,111759,Edge of Tomorrow (2014),Action|Sci-Fi|IMAX
23923,111781,Mission: Impossible - Rogue Nation (2015),Action|Adventure|Thriller
23965,111921,The Fault in Our Stars (2014),Drama|Romance
24009,112138,22 Jump Street (2014),Action|Comedy|Crime
24012,112171,"Equalizer, The (2014)",Action|Crime|Thriller
24014,112175,How to Train Your Dragon 2 (2014),Action|Adventure|Animation
24018,112183,Birdman: Or (The Unexpected Virtue of Ignorance) (2014),Comedy|Drama
24053,112290,Boyhood (2014),Drama
24078,112370,Transformers: Age of Extinction (2014),Action|Adventure|Sci-Fi
24130,112515,"Babadook, The (2014)",Drama|Horror|Thriller
24140,112552,Whiplash (2014),Drama
24142,112556,Gone Girl (2014),Drama|Thriller
24165,112623,Dawn of the Planet of the Apes (2014),Sci-Fi
24217,112788,Sex Tape (2014),Comedy
24223,112804,I Origins (2014),Drama|Sci-Fi
24236,112852,Guardians of the Galaxy (2014),Action|Adventure|Sci-Fi
24241,112868,"Signal, The (2014)",Sci-Fi|Thriller
24250,112897,The Expendables 3 (2014),Action|Adventure
24356,113225,Magic in the Moonlight (2014),Comedy|Drama|Romance
24394,113345,Jupiter Ascending (2015),Action|Adventure|Sci-Fi
24395,113348,Teenage Mutant Ninja Turtles (2014),Action|Adventure|Comedy
24405,113378,"Giver, The (2014)",Drama|Sci-Fi
24461,113573,Sin City: A Dame to Kill For (2014),Action|Crime|Thriller
24508,113741,Coherence (2013),Drama|Mystery|Sci-Fi|Thriller
24537,113829,"One I Love, The (2014)",Comedy|Drama|Romance
24604,114060,The Drop (2014),Crime|Drama|Thriller
24640,114180,"Maze Runner, The (2014)",Action|Mystery|Sci-Fi
24752,114601,This Is Where I Leave You (2014),Comedy|Drama
24768,114662,American Sniper (2014),Action|War
24773,114678,Hector and the Search for Happiness (2014),Adventure|Comedy|Drama
24785,114707,Horns (2014),Horror|Mystery
24849,114935,Predestination (2014),Action|Mystery|Sci-Fi|Thriller
24883,115122,What We Do in the Shadows (2014),Comedy|Horror
24892,115149,John Wick (2014),Action|Thriller
24898,115170,"Judge, The (2014)",Drama
24907,115210,Fury (2014),Action|Drama|War
24990,115569,Nightcrawler (2014),Crime|Drama|Thriller
25000,115617,Big Hero 6 (2014),Action|Animation|Comedy
25010,115664,The Book of Life (2014),Adventure|Animation|Romance
25016,115680,Time Lapse (2014),Crime|Drama|Sci-Fi|Thriller
